Date,Open,High,Low,Close,Volume,Crypto,Daily_Return,Log_Return,Price_Range,MA_7,MA_30,Volatility_7,Cumulative_Return
2021-01-14,0.3135460019111633,0.3235520124435425,0.2998000085353851,0.3103959858417511,2686785564,ADA,-1.0245299521846163,-0.010298143850161041,0.023752003908157404,0.3042770028114319,,7.623679831593043,77.01510910650057
2021-01-15,0.3105539977550506,0.3296850025653839,0.2807419896125793,0.3025299906730652,3171984602,ADA,-2.534180700615185,-0.0256684407371304,0.04894301295280462,0.30383885758263723,,7.696174136573351,72.52922637435071
2021-01-16,0.302511990070343,0.3654110133647918,0.3022499978542328,0.3524439930915832,4476161885,ADA,16.498860925315185,0.15271130950475845,0.06316101551055903,0.3066204275403704,,9.46538044027477,100.99458348937702
2021-01-17,0.3523370027542114,0.3956530094146728,0.3428339958190918,0.3798519968986511,5617481334,ADA,7.77655580583152,0.07488997022480602,0.052819013595581,0.31732856801577974,,8.668829027453976,116.62503944112706
2021-01-18,0.379734992980957,0.3954429924488067,0.3662329912185669,0.3714280128479004,3480282508,ADA,-2.217701662628968,-0.022426623924930507,0.029210001230239813,0.3310374276978629,,7.102336090195481,111.82094233977051
2021-01-19,0.3714570105075836,0.3829869925975799,0.3636240065097809,0.3691369891166687,2957453653,ADA,-0.6168150090956837,-0.0061872517170347766,0.019362986087799017,0.3427708532129015,,7.371944430936778,110.51439897501089
2021-01-20,0.3689360022544861,0.3761970102787018,0.331957995891571,0.3753939867019653,3281600988,ADA,1.6950340306641554,0.016808286283896686,0.04423901438713079,0.35159727931022644,,6.994977268325208,114.08268967708545
2021-01-21,0.375449001789093,0.3787159919738769,0.3014009892940521,0.3102090060710907,3567902823,ADA,-17.3644179022576,-0.1907298222167794,0.07731500267982477,0.3515705679144178,,10.386745745958827,76.90847678516303
2021-01-22,0.3100540041923523,0.359158992767334,0.2835760116577148,0.3495770096778869,4066222238,ADA,12.690799698373123,0.11947759639586336,0.0755829811096192,0.3582915706293924,,11.215648051814346,99.35957722341098
2021-01-23,0.3493320047855377,0.3572109937667846,0.3367010056972503,0.345643013715744,2781033956,ADA,-1.1253588918126556,-0.011317389659707066,0.020509988069534302,0.3573200021471296,,9.419767487537575,97.1160664944472
2021-01-24,0.3455860018730163,0.3686389923095703,0.3387559950351715,0.3538810014724731,2539663711,ADA,2.3833803750779703,0.023554212420450284,0.029882997274398804,0.35360985994338984,,8.895073876826967,101.81409213940147
2021-01-25,0.3538500070571899,0.3635120093822479,0.3416630029678345,0.343885987997055,2339817092,ADA,-2.8243995676031086,-0.02865053039164243,0.021849006414413452,0.34967528496469763,,8.915818311305449,96.11405579365409
2021-01-26,0.3438409864902496,0.3497529923915863,0.3258149921894073,0.3442339897155761,2557745015,ADA,0.10119682995752832,0.0010114566048390822,0.02393800020217901,0.3461177136216844,,8.921565141894002,96.3125170012184
2021-01-27,0.344217985868454,0.344217985868454,0.3054609894752502,0.3130800127983093,2666764973,ADA,-9.050232646406542,-0.09486283898662193,0.03875699639320379,0.33721571734973355,,9.367162732279255,78.54577749859173
2021-01-28,0.3130210041999817,0.3534829914569855,0.3061040043830871,0.3461290001869201,2863036709,ADA,10.556083441168585,0.10035274866762345,0.04737898707389837,0.34234714508056635,,7.595751614043263,97.39321875202627
2021-01-29,0.3523479998111725,0.3667719960212707,0.3320150077342987,0.348131000995636,3367098095,ADA,0.5783973049454882,0.005767310098501803,0.03475698828697199,0.3421405724116734,,5.895645444853023,98.53493580943311
2021-01-30,0.3480780124664306,0.3727200031280517,0.3374690115451813,0.362619012594223,2866173269,ADA,4.161655111768869,0.040773882435868505,0.03525099158287043,0.34456571510859896,0.3123611683646838,6.050845505818898,106.79727511419345
2021-01-31,0.3626079857349396,0.3754050135612488,0.3389520049095154,0.344897985458374,2455679992,ADA,-4.886954770813167,-0.05010405203572928,0.0364530086517334,0.3432824271065848,0.31801276803016665,6.358661306638609,96.69118581208873
2021-02-01,0.3448170125484466,0.4171519875526428,0.334194004535675,0.4020330011844635,3838085989,ADA,16.56577252840612,0.1532854987666619,0.08295798301696783,0.3515891432762146,0.325499768058459,8.783410600772854,129.27460023714397
2021-02-02,0.4029519855976105,0.4525949954986572,0.3887870013713836,0.4262470006942749,6504904709,ADA,6.022888528671144,0.058484814330318796,0.06380799412727362,0.363305287701743,0.3328748345375061,8.79059156778554,143.08355383398356
2021-02-03,0.4259589910507202,0.4473550021648407,0.4150460064411163,0.4413999915122986,3648896567,ADA,3.5549788721896736,0.034932482514988025,0.03230899572372442,0.3816367132323129,0.3400961011648178,6.897250017709755,151.72512281454948
2021-02-04,0.4413569867610931,0.4470140039920807,0.4101580083370209,0.4410510063171386,3553059568,ADA,-0.07906325370879985,-0.0007909452518315148,0.036855995655059814,0.3951969998223441,0.3461873342593511,6.694768361818076,151.52610074204986
2021-02-05,0.4411419928073883,0.5567240118980408,0.4395560026168823,0.5378739833831787,6808411307,ADA,21.952784525883008,0.19846377175373522,0.11716800928115845,0.42230314016342163,0.35305320024490355,9.37163269794563,206.74308366430748
2021-02-06,0.5377579927444458,0.6576279997825623,0.5229740142822266,0.6278859972953796,8109402422,ADA,16.734777418687095,0.1547343159244618,0.1346539855003357,0.4601984236921583,0.3639833996693293,9.976863279085748,258.0758559627464
2021-02-07,0.6288319826126099,0.7025390267372131,0.5869489908218384,0.663237988948822,11252055620,ADA,5.6303201227167365,0.05477526644654072,0.11559003591537476,0.5056755670479366,0.3759047657251358,8.25986368539084,278.23667293560715
2021-02-08,0.6623799800872803,0.7194110155105591,0.6342830061912537,0.6825109720230103,9056514741,ADA,2.9058925145006187,0.028644719687589755,0.08512800931930542,0.5457438485963004,0.3875560313463211,8.076774350509616,289.2278241015391
2021-02-09,0.6821449995040894,0.7090399861335754,0.6693990230560303,0.7035160064697266,5885048712,ADA,3.077611248425205,0.030312025763734908,0.039640963077545166,0.585353706564222,0.4008433977762858,8.277433815746432,301.2067433980887
2021-02-10,0.703548014163971,0.943893015384674,0.703548014163971,0.930317997932434,12667653585,ADA,32.238355542300944,0.2794358320443092,0.24034500122070301,0.6551991360528129,0.42267179787158965,12.1072772414262,430.5491997944516
2021-02-11,0.930823028087616,0.97332501411438,0.8719499707221985,0.92774099111557,10627183208,ADA,-0.277002790722225,-0.0027738715341357446,0.10137504339218151,0.724726276738303,0.4440297305583954,12.139778618543803,429.07956370486653
2021-02-12,0.9270949959754944,0.9450560212135316,0.8711230158805847,0.925586998462677,8035829513,ADA,-0.23217607861681921,-0.002324460251894159,0.07393300533294689,0.7801138503210885,0.4644289970397949,11.926800851776642,427.8511675210936
2021-02-13,0.9254209995269777,0.9499499797821044,0.8330029845237732,0.905718982219696,7532474270,ADA,-2.1465314741866637,-0.02169904539751642,0.11694699525833119,0.819804276738848,0.48427309691905973,11.910893769106568,416.52067607339154
2021-02-14,0.9063299894332886,0.9145960211753844,0.8152009844779968,0.8484190106391907,7159401195,ADA,-6.326462479573647,-0.06535445370214954,0.09939503669738758,0.8462587084089007,0.5024693975845973,12.779233112017664,383.84318930236833
2021-02-15,0.8478249907493591,0.908158004283905,0.7171149849891663,0.8610119819641113,8979888270,ADA,1.484286793082723,0.014733790589090797,0.19104301929473877,0.8717588526862008,0.5194216638803482,12.814050580111825,391.02480986041365
2021-02-16,0.8607029914855957,0.9042059779167176,0.840923011302948,0.8709509968757629,6948621246,ADA,1.1543410683994226,0.011477293841668783,0.06328296661376964,0.8956781370299203,0.5357916305462519,12.857021023981304,396.69291089666257
2021-02-17,0.8709099888801575,0.8959540128707886,0.8264909982681274,0.8909199833869934,5841828077,ADA,2.292779568869241,0.02266890352906722,0.06946301460266113,0.8900498492377145,0.5531080295642217,2.9214924796600026,408.0809844777232
2021-02-18,0.8908690214157104,0.9569039940834044,0.8908690214157104,0.9141190052032472,4918032802,ADA,2.6039400000950064,0.025706147571636927,0.06603497266769398,0.8881038512502398,0.5712740967671076,3.1639396597367067,421.3111084654151
2021-02-19,0.9142559766769408,0.9437770247459412,0.8852819800376892,0.9276490211486816,4582877243,ADA,1.4801153753964735,0.014692685669782098,0.05849504470825195,0.888398425919669,0.5896825979153315,3.223698180124635,429.0271143354615
2021-02-20,0.9274619817733764,1.193958044052124,0.9169210195541382,1.1229579448699951,11454890463,ADA,21.054183130540906,0.19106805384590797,0.27703702449798584,0.9194325634411403,0.6167742292086283,8.37190081880926,540.4094517978655
2021-02-21,1.1215840578079224,1.1498990058898926,1.079321026802063,1.1005200147628784,7042361464,ADA,-1.998109564977013,-0.02018341735027628,0.07057797908782959,0.9554469926016671,0.6418056627114613,7.6644388887732235,527.6133692864755
2021-02-22,1.100406050682068,1.1341580152511597,0.8515310287475586,1.0991510152816772,10562051439,ADA,-0.12439569138560369,-0.001244731270501952,0.2826269865036011,0.9894668545041766,0.6669225960969924,7.776103923446711,526.8326452965231
2021-02-23,1.098768949508667,1.1337050199508667,0.8241450190544128,0.954708993434906,11201900117,ADA,-13.141235356977344,-0.1408867813746494,0.30956000089645386,1.001432282584054,0.6869501958290736,10.108228864263667,444.45909208374
2021-02-24,0.9549580216407776,1.0748319625854492,0.9025830030441284,1.05165696144104,8481334623,ADA,10.154714019957979,0.09671568271272911,0.1722489595413208,1.0243947080203466,0.7105425616105397,10.604701533880318,499.7473558405035
2021-02-25,1.0513490438461304,1.1727319955825806,1.0179860591888428,1.0791159868240356,8248286269,ADA,2.611024924455374,0.025775196379707894,0.1547459363937378,1.0479657053947449,0.7350386281808218,10.604673213435744,515.4069087852611
2021-02-26,1.0808279514312744,1.2900470495224,0.9951500296592712,1.2411049604415894,14884142109,ADA,15.01126622118778,0.13985990471745505,0.29489701986312866,1.0927451252937317,0.7659727931022644,11.50568513486698,607.7872782065989
2021-02-27,1.2421449422836304,1.476652979850769,1.234138011932373,1.3248599767684937,19141980288,ADA,6.748423299920092,0.06530469598739694,0.242514967918396,1.1215882727078028,0.7985971589883168,9.169816235059562,655.5517598029633
2021-02-28,1.32361900806427,1.3611140251159668,1.166092038154602,1.3080589771270752,15732556180,ADA,-1.268133986687281,-0.012762434378113424,0.19502198696136475,1.151236695902688,0.8305947581926981,9.11075805347906,645.9703511498881
2021-03-01,1.3097920417785645,1.3424079418182373,1.239300012588501,1.2923879623413086,9775330113,ADA,-1.1980357965345911,-0.012052700830009175,0.10310792922973633,1.178841974054064,0.861587056517601,9.178082102709764,637.0333593115777
2021-03-02,1.2936090230941772,1.2996269464492798,1.188732028007507,1.2255820035934448,8118255106,ADA,-5.169187635177064,-0.05307580459089063,0.11089491844177268,1.2175381183624268,0.8909431904554367,7.156377026073168,598.9347220349134
2021-03-03,1.225718975067139,1.2635250091552734,1.2142339944839478,1.2165930271148682,4937160429,ADA,-0.7334455346293178,-0.007361484708771245,0.049291014671325684,1.2411004134586878,0.9180951913197836,6.725802444656955,593.8084165261745
2021-03-04,1.216444969177246,1.229673981666565,1.0692180395126345,1.1148680448532104,7164490225,ADA,-8.361463529254065,-0.08731829894994607,0.16045594215393044,1.2462078503199987,0.9410492261250814,7.826043216185198,535.7958788154432
2021-03-05,1.1146390438079834,1.1951249837875366,1.0411560535430908,1.1685229539871216,7325099027,ADA,4.812669031246264,0.047004466295252435,0.1539689302444458,1.2358389922550745,0.9652866582075755,5.245661299934859,566.3946301771341
2021-03-06,1.167456030845642,1.180719971656799,1.0901319980621338,1.131011962890625,5348048001,ADA,-3.210120175089859,-0.03262774443433109,0.0905879735946653,1.2081464188439506,0.988285356760025,4.10264295257949,545.0025617081025
2021-03-07,1.130849003791809,1.142285943031311,1.108307957649231,1.133366942405701,4204795554,ADA,0.20821879806267596,0.0020800232316554594,0.03397798538208008,1.1831904138837541,1.0081351220607757,4.1931490144437324,546.3455782895645
2021-03-08,1.1329389810562134,1.176216959953308,1.1079210042953491,1.118052959442139,3557114310,ADA,-1.3511937211664549,-0.013604054162030279,0.06829595565795898,1.158285413469587,1.024474020799001,4.188967652569225,537.612197418679
2021-03-09,1.118144989013672,1.2149230241775513,1.113319993019104,1.195160984992981,5317733185,ADA,6.896634448274774,0.06669214836933035,0.10160303115844727,1.1539395536695207,1.0422047873338063,5.048422973542716,581.5859798722573
2021-03-10,1.1951030492782593,1.2046819925308228,1.1239700317382812,1.1350029706954956,4215428913,ADA,-5.033465370176771,-0.05164562350265673,0.0807119607925415,1.142283831323896,1.0572878539562225,5.3687319673461955,547.2785856074071
2021-03-11,1.1344130039215088,1.1382499933242798,1.1116429567337036,1.1247899532318115,3633460869,ADA,-0.8998229720426076,-0.009038958296959608,0.026607036590576172,1.1437012468065535,1.071330318848292,4.25745450058305,541.4542242009992
2021-03-12,1.124822974205017,1.128085017204285,1.0327500104904177,1.0391440391540527,4224893051,ADA,-7.6143918099264685,-0.07919897499028809,0.09533500671386719,1.1252185446875436,1.0749578535556794,4.59280605505269,492.61138628901097
2021-03-13,1.0388940572738647,1.182898998260498,0.9930520057678224,1.1033140420913696,5871086058,ADA,6.175275084054421,0.059921081063120774,0.18984699249267567,1.1212616988590784,1.080810288588206,5.343481268324617,529.2067695717858
2021-03-14,1.1029820442199707,1.1029820442199707,1.059154033660889,1.059154033660889,3738147940,ADA,-4.002487664053833,-0.04084790802323448,0.04382801055908181,1.110659854752677,1.085262523094813,5.51985800415249,504.0228462382834
2021-03-15,1.0586010217666626,1.0689129829406738,1.0076279640197754,1.033539056777954,4545451677,ADA,-2.4184373631093603,-0.02448161782320395,0.06128501892089844,1.0985864400863647,1.089523192246755,5.5512136461411785,489.4149320431402
2021-03-16,1.0332419872283936,1.2588859796524048,1.004307985305786,1.2429529428482056,9502962157,ADA,20.261826071972244,0.18450106387502352,0.2545779943466189,1.105413862637111,1.1026743233203888,9.562874689509146,608.8411604159546
2021-03-17,1.243554949760437,1.4193439483642578,1.2066620588302612,1.3786729574203491,10046495758,ADA,10.919159518713828,0.10363145736613481,0.21268188953399658,1.1402238607406616,1.11992968916893,9.804300215201666,686.2406574560749
2021-03-18,1.3784159421920776,1.4731550216674805,1.237365961074829,1.2390060424804688,11392835545,ADA,-10.130532711776164,-0.10681193191717524,0.23578906059265137,1.1565404449190413,1.132198190689087,10.996391735599346,606.5902904592033
2021-03-19,1.238559007644653,1.3423550128936768,1.196045994758606,1.3021700382232666,7970282918,ADA,5.097957037912804,0.04972265343674293,0.1463090181350708,1.1941155876432146,1.145906525850296,10.186092181670912,642.6119599008767
2021-03-20,1.3014719486236572,1.3132729530334473,1.2065409421920776,1.2065409421920776,4316999916,ADA,-7.34382555458496,-0.07627459278523474,0.10673201084136963,1.2088622876576014,1.1556539237499237,10.895558423179523,588.075833018272
2021-03-21,1.2064310312271118,1.2442820072174072,1.1647460460662842,1.18913996219635,4064084727,ADA,-1.4422204325791887,-0.01452721519630033,0.07953596115112305,1.2274317060198103,1.1643702884515126,10.710929936118049,578.152262762843
2021-03-22,1.1892030239105225,1.208549976348877,1.089627981185913,1.1098740100860596,4058067310,ADA,-6.665821907446934,-0.06898382053627143,0.11892199516296387,1.2383366993495397,1.163934157292048,11.124195177951977,532.9478406657503
2021-03-23,1.1093430519104004,1.1741770505905151,1.088027000427246,1.1215519905090332,4609407773,ADA,1.052189736569109,0.010466927459201584,0.08615005016326904,1.2209937061582292,1.1646352231502533,7.517132748317887,539.6076528830712
2021-03-24,1.121345043182373,1.163651943206787,1.0565550327301023,1.0750019550323486,3759287517,ADA,-4.15050179310521,-0.04239095170164085,0.10709691047668479,1.1776121343885149,1.1638302544752757,5.290653743558132,513.0607257813213
2021-03-25,1.0744659900665283,1.1529680490493774,1.0559450387954712,1.1015739440917969,5732698268,ADA,2.4718084404459217,0.02441753515463687,0.09702301025390625,1.1579789774758475,1.1687257528305053,4.7197018265016135,528.2144125462429
2021-03-26,1.101425051689148,1.2790759801864624,1.0989559888839722,1.2139689922332764,6325795912,ADA,10.2031324128808,0.0971551351260271,0.18011999130249023,1.145378828048706,1.1741361538569133,6.110936462729584,592.3119608951373
2021-03-27,1.2140820026397705,1.2362769842147827,1.1631489992141724,1.1765769720077517,3106871131,ADA,-3.080146236415515,-0.031285798877218295,0.07312798500061035,1.1410982608795166,1.177384853363037,5.540411850617913,570.9877400873712
2021-03-28,1.1768200397491455,1.2195830345153809,1.169293999671936,1.1911239624023438,2397009016,ADA,1.236382382171608,0.012288015962397128,0.050289034843444824,1.1413816894803728,1.1757188200950623,5.535250459648926,579.2837142923429
2021-03-29,1.1909760236740112,1.2280189990997314,1.1815119981765747,1.2025409936904907,2554597106,ADA,0.9585090761771164,0.009539445225259572,0.04650700092315674,1.1546198299952917,1.1716415206591289,4.649207319739061,585.7947103468281
2021-03-30,1.2025619745254517,1.2337219715118408,1.1916450262069702,1.2133170366287231,2517422843,ADA,0.8961060782769481,0.008921148736567198,0.042076945304870605,1.1677291222981043,1.1684834559758503,4.6506413441727,591.9401584307477
2021-03-31,1.213675022125244,1.213675022125244,1.1677199602127075,1.1932640075683594,3190463749,ADA,-1.6527443738927783,-0.016665545699878517,0.0459550619125364,1.1846237012318201,1.1651793241500854,4.248397054448655,580.5041563915788
2021-04-01,1.1935529708862305,1.2077189683914185,1.1841299533843994,1.189244031906128,2309789364,ADA,-0.33688904020690025,-0.0033745778906158494,0.023589015007019043,1.1971479994910104,1.163968058427175,4.2822075488385964,578.2116124705431
2021-04-02,1.1892080307006836,1.2459150552749634,1.1876070499420166,1.1965090036392212,2909026267,ADA,0.6108899046942451,0.006090315368632335,0.05830800533294678,1.1946537154061454,1.1632985909779867,1.6170254839892042,582.3547387435897
2021-04-03,1.1963260173797607,1.2441829442977903,1.1716350317001345,1.1732770204544067,3355350115,ADA,-1.9416471680658964,-0.01960744745927552,0.0725479125976558,1.1941822937556676,1.1652455568313598,1.3058272105701496,569.1058172826114
2021-04-04,1.1729730367660522,1.1997480392456057,1.1662789583206177,1.1914199590682983,2166855014,ADA,1.5463473926102145,0.015345132830218848,0.033469080924988015,1.194224578993661,1.1660087903340657,1.3601621839137714,579.4525176419643
2021-04-05,1.1915520429611206,1.2267459630966189,1.1765120029449463,1.2143000364303589,2992739340,ADA,1.9204040680964374,0.019021970389288764,0.050233960151672585,1.1959044422422136,1.1687850594520568,1.511904889719398,592.5007514315442
2021-04-06,1.214279055595398,1.3408950567245483,1.1953890323638916,1.2553540468215942,6301229657,ADA,3.3808786263336277,0.033249832740915516,0.14550602436065674,1.2019097294126238,1.17285129626592,1.9459520083867716,615.913361323893
2021-04-07,1.255457043647766,1.291087031364441,1.1651179790496826,1.1751489639282229,4771395490,ADA,-6.38904085237475,-0.06602272444792198,0.1259690523147583,1.1993218660354614,1.1747544964154562,3.224313065959617,570.1733642013002
2021-04-08,1.1761319637298584,1.2237930297851562,1.1731560230255127,1.2194360494613647,2315835365,ADA,3.768635882986393,0.03699357996098599,0.050637006759643555,1.2036350114004952,1.175563665231069,3.5467501143877818,595.4297580828074
2021-04-09,1.219454050064087,1.2289799451828003,1.1949310302734375,1.2035399675369265,1678933674,ADA,-1.303560111369484,-0.013121310223201357,0.03404891490936279,1.2046394348144531,1.17784823179245,3.6023936226275026,586.3644131538467
2021-04-10,1.2035330533981323,1.2519199848175049,1.1963109970092771,1.2187579870224,2481275569,ADA,1.264438231878362,0.012565109653190007,0.05560898780822776,1.211136715752738,1.1809804995854696,3.4958134642894487,595.0430672037716
2021-04-11,1.2183589935302734,1.292286992073059,1.200775980949402,1.266734957695007,3636786443,ADA,3.9365461546489566,0.038610393817944164,0.091511011123657,1.221896001270839,1.1885668635368347,3.713785399566881,622.4037583389357
2021-04-12,1.2662060260772705,1.3465880155563354,1.2654739618301392,1.3161269426345823,4918248258,ADA,3.8991570130385123,0.03825059863892604,0.08111405372619629,1.236442702157157,1.1956606268882752,3.872773298832003,650.5714151446621
2021-04-13,1.3148950338363647,1.437677025794983,1.2837929725646973,1.4117859601974487,5896543066,ADA,7.268221207551551,0.07016225209866868,0.15388405323028564,1.2587901183537074,1.207415024439494,4.46699196009586,705.1246059180262
2021-04-14,1.4109989404678345,1.5577609539031982,1.3530060052871704,1.4554200172424316,9596107541,ADA,3.0906991764446,0.030438989291834882,0.20475494861602783,1.2988288402557373,1.2214777231216432,2.6430141170503605,730.0085854824873
2021-04-15,1.4538040161132812,1.494799017906189,1.4153929948806765,1.4815880060195925,5337358369,ADA,1.79796817874891,0.017819958977762528,0.07940602302551247,1.3362791197640556,1.229432225227356,2.6687314298752147,744.9318757303464
2021-04-16,1.479627013206482,1.5189839601516724,1.339908003807068,1.4169490337371826,5692183858,ADA,-4.362816924798663,-0.044608497248694146,0.17907595634460427,1.366766129221235,1.2307080944379172,3.5630384154700105,708.0690448529641
2021-04-17,1.413843035697937,1.456151008605957,1.3680590391159058,1.3848689794540403,4058018560,ADA,-2.2640231595720595,-0.02290045684686718,0.08809196949005127,1.3904962709971838,1.2355701923370361,3.9780956510423815,689.7741745321601
2021-04-18,1.3861809968948364,1.397696018218994,1.098976969718933,1.275501012802124,7454680286,ADA,-7.897351177223467,-0.08226648284966617,0.2987190485000608,1.3917485645839147,1.2346812248229981,5.2758645189035365,627.4029344623376
2021-04-19,1.2780050039291382,1.3223869800567627,1.174247980117798,1.1979589462280271,5665978235,ADA,-6.079341826922291,-0.06271982212751773,0.14813899993896462,1.374867422240121,1.234395158290863,5.460561904335777,583.1816236173087
2021-04-20,1.1946090459823608,1.2806930541992188,1.1306469440460205,1.2659339904785156,4855633658,ADA,5.674238208623028,0.05519095162518058,0.15004611015319824,1.3540314265659876,1.236954959233602,5.067323201051782,621.9469763388931
2021-04-21,1.2677350044250488,1.286463975906372,1.200816035270691,1.2067350149154663,4078624182,ADA,-4.676308244213622,-0.04789180437969502,0.08564794063568115,1.3185049976621355,1.240183659394582,4.751883101206998,588.1865103655065
2021-04-22,1.2039010524749756,1.2774440050125122,1.1175990104675293,1.147017002105713,4693396293,ADA,-4.948726279724037,-0.05075371661449721,0.1598449945449829,1.2707091399601527,1.2410324931144714,4.395272600383655,554.1300436735329
2021-04-23,1.145823955535889,1.1655759811401367,0.9352269768714904,1.155701994895935,7196378408,ADA,0.757180824196868,0.007543285988151223,0.23034900426864635,1.233388134411403,1.2437224944432577,4.648014415550528,559.0829909295395
2021-04-24,1.158782958984375,1.1962840557098389,1.096959948539734,1.101354956626892,3566224272,ADA,-4.7025131486371325,-0.04816674659524591,0.09932410717010476,1.192886131150382,1.243715194861094,4.694366735088913,528.089526620647
2021-04-25,1.1027029752731323,1.146124005317688,1.0227750539779663,1.0882500410079956,2465672138,ADA,-1.1898902837857772,-0.011970261406224392,0.12334895133972168,1.1661359923226493,1.2395245631535847,4.218223680252441,520.6159503699118
2021-04-26,1.0901859998703003,1.2498760223388672,1.082105040550232,1.2340190410614014,3201086934,ADA,13.394807678425336,0.12570541658906614,0.16777098178863525,1.1712874344417028,1.2414392987887064,6.82429675203047,603.7462633435931
2021-04-27,1.2375949621200562,1.329766035079956,1.224979043006897,1.306926965713501,2985492683,ADA,5.9081685311265675,0.057402198027253014,0.10478699207305908,1.1771435737609863,1.2452993988990784,6.8537073659454455,645.3247786134384
2021-04-28,1.305966019630432,1.3481980562210083,1.2352149486541748,1.335665941238403,2981476669,ADA,2.1989733381323484,0.021751446115911798,0.1129831075668335,1.1955622775214059,1.2497368971506755,6.443745080484782,661.714271777642
2021-04-29,1.3371069431304932,1.4103310108184814,1.2679400444030762,1.3080140352249146,3997566407,ADA,-2.0702711029563448,-0.02092001659329898,0.14239096641540527,1.2185618536812919,1.2528934637705484,6.032595453298829,645.944721321935
2021-04-30,1.3061959743499756,1.3690409660339355,1.287837028503418,1.3524490594863892,2691072833,ADA,3.397136656399402,0.03340708379177841,0.08120393753051758,1.2466685771942139,1.2581996321678162,6.02137036261376,671.285482886439
2021-05-01,1.352431058883667,1.367414951324463,1.3190629482269287,1.3530709743499756,2030816122,ADA,0.04598434663576345,0.0004597377707519064,0.04835200309753418,1.2826280082975114,1.2636605302492778,5.310851404994517,671.6401534764408
2021-05-02,1.3514020442962646,1.3548890352249146,1.295577049255371,1.3268120288848877,1994291746,ADA,-1.9406923925555986,-0.019597710697087285,0.05931198596954346,1.3167082922799247,1.2680039644241332,5.41837169115132,656.6649917200192
2021-05-03,1.3269380331039429,1.37978994846344,1.3225270509719849,1.362030029296875,2398404766,ADA,2.6543323127380836,0.026197161289015555,0.05726289749145508,1.3349955763135637,1.274295731385549,2.9308154930234322,676.7493950944206
2021-05-04,1.3629390001296997,1.3656810522079468,1.2589290142059326,1.274111032485962,3342089372,ADA,-6.454996947189173,-0.06672754941603333,0.10675203800201416,1.3303075858524867,1.277052100499471,3.475401650673585,626.6102453537653
2021-05-05,1.2709859609603882,1.4934240579605105,1.260830044746399,1.4755289554595947,4797068103,ADA,15.80850631052455,0.14676783336596924,0.23259401321411155,1.350288016455514,1.285759731133779,7.065409552958851,741.4764718434333
2021-05-06,1.4781099557876587,1.699504017829895,1.4337999820709229,1.650123953819275,10679657004,ADA,11.832705668950938,0.11183386924158206,0.26570403575897217,1.3991608619689941,1.2989187280337016,7.7695007629669135,841.0459060301397
