Date,Forecast,Lower_Bound,Upper_Bound,Crypto
2021-01-01,1.0818616482678338,0.6228223375071678,1.8050286000084592,ADA
2021-01-02,0.884898670399515,0.5320995298428006,1.5294922864860752,ADA
2021-01-03,0.6177230243350508,0.3614060312749544,1.019233576430395,ADA
2021-01-04,0.4650560454962157,0.28648359071049967,0.7818457686066481,ADA
2021-01-05,0.3615398560187899,0.21225548204520056,0.6135784641381066,ADA
2021-01-06,0.17781590369091005,0.10753094470981703,0.29469247083448724,ADA
2021-01-07,0.27763660971436477,0.16461147095672737,0.4733852815582575,ADA
2021-01-08,0.3586811325025404,0.21196572462271313,0.6051366012528958,ADA
2021-01-09,0.4832785585645,0.2884838879141098,0.813693609242774,ADA
2021-01-10,0.47556284568245333,0.273543917079208,0.8137465111167413,ADA
2021-01-11,0.3538493643427402,0.22309056722706552,0.5943465312916454,ADA
2021-01-12,0.45452934864619166,0.2769965417010544,0.7321064458265982,ADA
2021-01-13,0.7014163585958243,0.4320694690882738,1.1402153420980077,ADA
2021-01-14,0.6834090678847953,0.4014752302893931,1.1029682945909745,ADA
2021-01-15,0.5856639942630002,0.3477968381288788,0.9859218404322587,ADA
2021-01-16,0.38668486118274686,0.2361041583481957,0.6465650705933287,ADA
2021-01-17,0.28657027248228134,0.1722881888087517,0.4862622417108358,ADA
2021-01-18,0.5651319986112063,0.3362811614116698,1.0077486998300214,ADA
2021-01-19,0.6687203668645094,0.3985171350479496,1.1321976995487595,ADA
2021-01-20,0.6226674842685992,0.37736074263409514,1.0382647204317612,ADA
2021-01-21,0.5897254202367717,0.3585112602250729,1.0241719191844436,ADA
2021-01-22,0.5341067067832667,0.30798755439479564,0.8828549587333762,ADA
2021-01-23,0.7256895258589702,0.44540611032638616,1.2411161963496176,ADA
2021-01-24,0.7776490570313103,0.4814387116885949,1.303033781797445,ADA
2021-01-25,0.8417419238342049,0.506956980304026,1.401011031868714,ADA
2021-01-26,0.8008398288226218,0.48416005781180443,1.38030926553996,ADA
2021-01-27,0.7771635447413353,0.47906316999568926,1.3593525342255905,ADA
2021-01-28,0.7439205621643001,0.42726400815168086,1.2403156159570259,ADA
2021-01-29,0.6745773036704906,0.40603362729154757,1.1718105482636718,ADA
2021-01-30,0.7255295167419007,0.4323560078892849,1.1671744199113456,ADA
2021-01-31,0.7815338376719454,0.48533640599467204,1.2980654533086293,ADA
2021-02-01,0.6347651422481342,0.3838431858113687,1.0855192671327591,ADA
2021-02-02,0.4224814545143323,0.2514382736958983,0.6999005533954207,ADA
2021-02-03,0.6909026071598697,0.4026660883518023,1.1345168506592247,ADA
2021-02-04,0.7262830656459479,0.44118581345907104,1.2625750635213475,ADA
2021-02-05,0.4796366391147988,0.2838044581120951,0.7876216039016308,ADA
2021-02-06,0.4205392883811317,0.2415158197663242,0.7003105011078553,ADA
2021-02-07,0.30366070899912656,0.18137091559099086,0.4992489155220306,ADA
2021-02-08,0.429515053350968,0.23412182250240923,0.6918462619937452,ADA
2021-02-09,0.6397573791488813,0.38230822281302457,1.0766195718613134,ADA
2021-02-10,0.33767316235204986,0.20165045070418947,0.5672708611037711,ADA
2021-02-11,0.4413298173572855,0.2581707515066397,0.7545335385151222,ADA
2021-02-12,0.5837409051849121,0.34128565861821025,0.9700247761825832,ADA
2021-02-13,0.627697122359218,0.389877932088911,1.0829948723756027,ADA
2021-02-14,0.6728899917315305,0.412736284572426,1.1163605327934856,ADA
2021-02-15,0.6374878244624497,0.3744663430607168,1.0429054463667824,ADA
2021-02-16,0.7533959890663241,0.43240472477719294,1.2883543263060702,ADA
2021-02-17,0.8275264266841438,0.4732724458035111,1.3712030321715405,ADA
2021-02-18,0.8863411261107708,0.5313210132484343,1.4194113779506208,ADA
2021-02-19,0.9193372569959254,0.5611598650330969,1.578569795058562,ADA
2021-02-20,0.8194544037223073,0.4856801817588802,1.3494021503390048,ADA
2021-02-21,0.9353540044105916,0.5578586942505157,1.5696402918896062,ADA
2021-02-22,0.9641477764112515,0.5554791705536342,1.6186351357394828,ADA
2021-02-23,1.036492667077828,0.6422436977517392,1.6931157901495637,ADA
2021-02-24,1.0817176363007366,0.6345467350022002,1.821172069486316,ADA
2021-02-25,1.1360971254414733,0.6871838504252104,1.866679549274185,ADA
2021-02-26,1.4374211427509227,0.8500401702493047,2.4894120493512455,ADA
2021-02-27,1.8674008462695695,1.1320029608541324,3.1322321896476404,ADA
2021-02-28,1.8571488652195596,1.1178541115016984,3.1330384831438556,ADA
2021-03-01,1.4338896225670492,0.8422868064448333,2.4119660652911192,ADA
2021-03-02,1.3384642680626873,0.8223307546851233,2.242855383327091,ADA
2021-03-03,1.1672195150739937,0.6865944553821608,2.014414383135256,ADA
2021-03-04,1.2918581206804698,0.7673649173519426,2.1710978532953256,ADA
2021-03-05,1.3018529502611047,0.8053747498298929,2.1716729136410295,ADA
2021-03-06,1.1945631613864809,0.7215394655895927,1.9548601637041594,ADA
2021-03-07,1.1285454012169256,0.6589443339065518,1.8890172275706874,ADA
2021-03-08,1.0826056138138749,0.6314667797307312,1.7962361890056988,ADA
2021-03-09,1.1691121305464116,0.7297235313920806,1.9592916486057683,ADA
2021-03-10,1.108482322559596,0.6507873197630303,1.8362416296133235,ADA
2021-03-11,1.0782057812636208,0.6360909772994271,1.8745487546925785,ADA
2021-03-12,1.1102582935006664,0.6551246700115103,1.9641234792084732,ADA
2021-03-13,1.2126186132507766,0.7298474231974029,2.0321349860573967,ADA
2021-03-14,1.0993399472311873,0.6357752979094509,1.8991675274590734,ADA
2021-03-15,1.1415463311815661,0.685126669527274,1.8399085229844805,ADA
2021-03-16,1.4622744584241643,0.8943444200036147,2.4585624784616322,ADA
2021-03-17,1.5100693669044252,0.8956211659030285,2.5019621838559054,ADA
2021-03-18,1.620470766021742,0.9918446290920782,2.789631727659561,ADA
2021-03-19,1.3681546118668837,0.8320984955725834,2.342823227638637,ADA
2021-03-20,1.1464707906868765,0.6795673976001518,1.8548920443924664,ADA
2021-03-21,1.1329061199661141,0.6914204545127561,1.893513976654208,ADA
2021-03-22,1.1254503654114714,0.6849460556675535,1.8978613670584141,ADA
2021-03-23,1.1567605082929404,0.7110663750741252,1.986391281318848,ADA
2021-03-24,1.105574001364925,0.6713727518690188,1.8955281535401467,ADA
2021-03-25,1.224321034345157,0.7377302310782838,2.054802479090071,ADA
2021-03-26,1.2642915298524116,0.752245221140174,2.047684555066578,ADA
2021-03-27,1.0767849703142875,0.6324795006092029,1.8210762466950274,ADA
2021-03-28,1.041850321152836,0.6439580360210865,1.7616220770853506,ADA
2021-03-29,1.0485711144109138,0.646896433575924,1.7297377163432508,ADA
2021-03-30,1.0506707783234033,0.6268035055875356,1.7646411011172922,ADA
2021-03-31,1.0951014723098416,0.6474090600134499,1.7915230207138726,ADA
2021-04-01,1.048584912020116,0.6179329768724837,1.7593786855442628,ADA
2021-04-02,1.0896164510781892,0.6767794871632279,1.8503684870548769,ADA
2021-04-03,1.130689657656849,0.6601565692236508,1.827964193980074,ADA
2021-04-04,1.0604145973489016,0.6415167354223161,1.8087210671990115,ADA
2021-04-05,1.0999199509318387,0.6436996751845427,1.8566210275285477,ADA
2021-04-06,1.3185901884641456,0.783936505831368,2.2951248122554526,ADA
2021-04-07,1.2007186449049574,0.7298340655565451,1.9197618625061454,ADA
2021-04-08,1.036412853887166,0.630106897504746,1.7555543173286732,ADA
2021-04-09,0.9946962701802647,0.6048134685000484,1.7245374303072558,ADA
2021-04-10,1.0482567017732771,0.6470767088264465,1.7662449957085347,ADA
2021-04-11,1.1218960307898527,0.6894722094926902,1.9068306910934232,ADA
2021-04-12,1.2018148882428656,0.7194821950375891,2.0185149884646347,ADA
2021-04-13,1.2761860460904213,0.7564800953260206,2.221471969986156,ADA
2021-04-14,1.6002090699469824,0.996188948406705,2.5892668364246543,ADA
2021-04-15,1.2470922828229885,0.7493691480553156,2.131803310611952,ADA
2021-04-16,1.2800800276124304,0.7559711800345166,2.1623693385932943,ADA
2021-04-17,1.1709682033936268,0.7193678625468078,1.9417936724154268,ADA
2021-04-18,1.4415816207299166,0.8858464304609464,2.408241558105765,ADA
2021-04-19,1.2792884597906307,0.7458246681111099,2.1249858514087983,ADA
2021-04-20,1.2138580323996493,0.6990677212570764,2.0280308678063417,ADA
2021-04-21,1.1558671063075396,0.6856220924677349,1.869378663366014,ADA
2021-04-22,1.2006008254389169,0.7155842163323102,1.9995532793278772,ADA
2021-04-23,1.4045134216147694,0.8605288513139403,2.3574062402708758,ADA
2021-04-24,1.1234714543296416,0.685040765011866,1.893433521421578,ADA
2021-04-25,1.0454154743074355,0.6199287042296706,1.6896515549230582,ADA
2021-04-26,1.085743261102182,0.6443725042842879,1.8571149017668658,ADA
2021-04-27,1.071705321310451,0.6292371065700146,1.7613416125303327,ADA
2021-04-28,1.075455511029184,0.6198283447424522,1.8612160185407576,ADA
2021-04-29,1.1538812102081508,0.6836742817748509,1.9277898217252285,ADA
2021-04-30,1.0630546455026897,0.6208727098692652,1.7818498345286897,ADA
2021-05-01,1.029839567711471,0.6231481375829053,1.7237940542460315,ADA
2021-05-02,1.0309231148259885,0.6043947505291991,1.7770058884474902,ADA
2021-05-03,1.052387129060829,0.6407985223496565,1.7917985654506197,ADA
2021-05-04,1.1209745086768865,0.700308141586933,1.8121529643212426,ADA
2021-05-05,1.2341016732277097,0.7383706474991697,2.077169773189549,ADA
2021-05-06,1.8304837425162386,1.105677553472052,3.0610555220896294,ADA
2021-05-07,1.447957683198805,0.8599362360997598,2.318854318625054,ADA
2021-05-08,1.1528607080933435,0.6804825566021542,1.9932894685352143,ADA
2021-05-09,1.5243708858907792,0.8718370741317769,2.51483617638626,ADA
2021-05-10,1.350643860389367,0.815456514103095,2.2462921999064354,ADA
2021-05-11,1.2564179210338466,0.7585800452695229,2.0677426648391792,ADA
2021-05-12,1.2514894018768488,0.7555585075971171,2.1531826753659966,ADA
2021-05-13,2.3998405050697995,1.4744632935591053,4.064544379949307,ADA
2021-05-14,1.489833623658627,0.8737354979045593,2.5388124428380574,ADA
2021-05-15,2.6559400978518477,1.6165333877329562,4.465264066308988,ADA
2021-05-16,2.1671144928830297,1.272717804600735,3.6901964188690797,ADA
2021-05-17,1.9708676074650435,1.1254359658296156,3.444915172773324,ADA
2021-05-18,1.4243165178846804,0.8401558443354845,2.3728254496955428,ADA
2021-05-19,2.8533140765664338,1.679975215445533,4.692586645416172,ADA
2021-05-20,2.0546404125586526,1.2217927482949564,3.39093784595073,ADA
2021-05-21,1.6848255990144576,1.0358522070863418,2.811261103223145,ADA
2021-05-22,1.4197079157834114,0.8162465423843676,2.4159150427017457,ADA
2021-05-23,1.7398590542014196,0.9928924936657046,2.819995163816585,ADA
2021-05-24,1.490859940422808,0.9051068237280344,2.5067043904520427,ADA
2021-05-25,1.3139116274108775,0.7814764569550375,2.2182208027657504,ADA
2021-05-26,1.4063128414669555,0.8314460017030637,2.329109895853575,ADA
2021-05-27,1.178052714168268,0.7168855471852013,1.9964317593487118,ADA
2021-05-28,1.287304258862619,0.757319549225667,2.144850542541544,ADA
2021-05-29,1.169190068525057,0.6883981502222241,1.993210557723668,ADA
2021-05-30,1.2760121497789085,0.75467120756581,2.1584929106357946,ADA
2021-05-31,1.2208625569916718,0.7434444844223751,2.0917680677000647,ADA
2021-06-01,1.1885112618142086,0.7098441160211749,1.9981508865888047,ADA
2021-06-02,1.1316305546618026,0.6697565805859135,1.8750387840046752,ADA
2021-06-03,1.1332606397267324,0.7212051807125203,1.8768672070562926,ADA
2021-06-04,1.238759734328676,0.7514158585872117,2.0361998237951475,ADA
2021-06-05,1.0967671905328304,0.6536471794707965,1.8534961295456223,ADA
2021-06-06,0.9864489634419,0.5798060031079121,1.6224549627363016,ADA
2021-06-07,1.0357912173093446,0.6031571200662992,1.7103440838110622,ADA
2021-06-08,1.1708723405752584,0.6730416210070348,1.9858090335995993,ADA
2021-06-09,1.0942068475807354,0.6492898074384637,1.8825903831874378,ADA
2021-06-10,0.9914324002108151,0.588019749928668,1.6691713843145135,ADA
2021-06-11,0.9998054508868487,0.5899783374355401,1.6681956519587908,ADA
2021-06-12,1.0394377170294469,0.6335072035942971,1.736705184401437,ADA
2021-06-13,1.0427209963595567,0.6074315097714741,1.7876083990191753,ADA
2021-06-14,1.016531078349502,0.6079380955653977,1.7256723920078758,ADA
2021-06-15,1.0220395780239044,0.6140568857032073,1.7581828682690082,ADA
2021-06-16,0.9921028140427217,0.5797748733676044,1.6710280880162938,ADA
2021-06-17,0.9602279321251445,0.5628068216131955,1.6476102754885007,ADA
2021-06-18,0.9911273161541118,0.5834810613932202,1.65952030051944,ADA
2021-06-19,0.9748904118430933,0.5977133172379523,1.5822026183325835,ADA
2021-06-20,1.0148227192650763,0.5973880418351684,1.6868686371513186,ADA
2021-06-21,1.1550041643701685,0.680782915538314,1.9720957393784253,ADA
2021-06-22,1.3639897892655015,0.821755447754701,2.429727402837322,ADA
2021-06-23,1.247466700310917,0.7561346454597758,2.0626843972540945,ADA
2021-06-24,1.0877768601583802,0.6485300615992304,1.826557308847294,ADA
2021-06-25,1.1810544769959483,0.7214482955451574,1.9961291778518961,ADA
2021-06-26,1.0891168030696219,0.6679344869293694,1.8195994024674012,ADA
2021-06-27,1.014863603329769,0.5973575694905984,1.7543168667798887,ADA
