Date,Forecast,Lower_Bound,Upper_Bound,Crypto
2021-01-01,28.10979258220639,23.863870837128623,33.80203065172658,BNB
2021-01-02,29.64073220312927,25.10432047969544,35.02051832985908,BNB
2021-01-03,30.939349427308272,25.998987752072622,36.492483867318604,BNB
2021-01-04,31.571607904832366,27.205581292129537,37.29486703100757,BNB
2021-01-05,32.337462326938265,27.11084941690171,38.259266583511184,BNB
2021-01-06,33.345156450022785,28.452169539550496,39.80069813026322,BNB
2021-01-07,34.38983037163304,29.35608943790068,40.766316700323834,BNB
2021-01-08,35.12251178114497,29.63865440318185,41.98427717005879,BNB
2021-01-09,36.49613258275095,30.789301871328814,43.01842284502426,BNB
2021-01-10,37.718059295780954,31.9216660841196,44.541874755982,BNB
2021-01-11,38.55730537901734,32.41983514916549,45.144224728123994,BNB
2021-01-12,39.37703097952826,33.3766259293256,46.6301515277922,BNB
2021-01-13,40.71258907504458,34.83165452851666,48.01960140624674,BNB
2021-01-14,41.803422900451814,34.97809204670194,49.008462500442555,BNB
2021-01-15,42.83792659133572,36.37842345020862,50.235295642566946,BNB
2021-01-16,44.3647179570282,37.211924335907014,52.119496033004786,BNB
2021-01-17,45.268302094685716,37.83967750452916,53.69872263755363,BNB
2021-01-18,45.215208230924055,38.36792247638958,53.375271114010076,BNB
2021-01-19,46.16791453428168,38.9643406662452,54.495570162944595,BNB
2021-01-20,47.070804269794394,39.78919403754261,55.38367060772872,BNB
2021-01-21,47.83552241986373,40.37719038965222,56.19725737346135,BNB
2021-01-22,48.755414418722346,41.34740691565147,57.063584755440715,BNB
2021-01-23,50.51615592484484,42.51684953511922,59.72990825883157,BNB
2021-01-24,51.93416526230394,44.273955604204964,61.15495439878712,BNB
2021-01-25,52.828065216344406,44.788444155433446,63.46998568003049,BNB
2021-01-26,54.72445657247832,46.11488324411392,64.66137425126942,BNB
2021-01-27,57.02185202420358,48.566694484127716,66.95635140147076,BNB
2021-01-28,59.313574446396984,49.98389189578567,70.28915685049141,BNB
2021-01-29,62.03812810425961,52.47889401398995,73.74734307969892,BNB
2021-01-30,65.38938437696224,55.12476700756857,76.74572209566914,BNB
2021-01-31,68.1422900046374,57.819001034199175,80.14612618805815,BNB
2021-02-01,71.62376304826259,60.21157954989949,84.21278982473294,BNB
2021-02-02,73.85501289267461,62.69349960107518,87.04453797956661,BNB
2021-02-03,76.40536276173229,65.1407714933018,89.95454446419252,BNB
2021-02-04,80.03017248823343,67.69362352226268,93.86348967159839,BNB
2021-02-05,84.65827426937832,71.90011540701938,100.41531011877241,BNB
2021-02-06,91.66864163970251,77.06651889954337,108.30557156555795,BNB
2021-02-07,93.31164020112732,78.68837707524601,110.08242111140027,BNB
2021-02-08,97.85240679321738,82.7862764835242,114.14270861391468,BNB
2021-02-09,111.35773323940398,94.92416455477576,131.0351984280282,BNB
2021-02-10,129.26361322612834,109.85104489668984,151.9883056871574,BNB
2021-02-11,115.73078924968323,97.4430195035284,135.58774987947677,BNB
2021-02-12,121.69205943145624,103.04253111542974,144.0046021496106,BNB
2021-02-13,124.3499678544595,106.14708230629256,146.03088549310823,BNB
2021-02-14,129.32315071069024,109.76771293422247,153.4845260762533,BNB
2021-02-15,130.74462664755345,111.33235348440246,154.4326146485178,BNB
2021-02-16,131.18709375707152,112.23200336442889,152.8839748958941,BNB
2021-02-17,153.7264561521594,130.1727542865402,182.4050210855653,BNB
2021-02-18,163.0651446350079,136.40198920030815,191.28029111243526,BNB
2021-02-19,268.7359590645321,227.50860607540557,318.0069896142045,BNB
2021-02-20,202.1982759677541,169.7856140143232,241.9786533240706,BNB
2021-02-21,198.87996754742755,167.550540273857,235.66458121346795,BNB
2021-02-22,196.3444951538966,165.9040133885835,230.32497341289798,BNB
2021-02-23,206.43786776219466,173.81706054050736,242.198734343038,BNB
2021-02-24,205.72537485595646,174.93909148417228,244.12229631685057,BNB
2021-02-25,187.82000488350099,157.98080558438454,222.38504845357082,BNB
2021-02-26,195.62134616019105,165.75623039489605,230.88512153605782,BNB
2021-02-27,194.3746825738663,163.69134923346138,230.69135955860804,BNB
2021-02-28,204.11287862097421,172.11508320821082,240.174277979607,BNB
2021-03-01,219.61303014729054,185.22663739968706,259.93960060858757,BNB
2021-03-02,231.12434756257613,195.79811509134436,273.4655096408232,BNB
2021-03-03,235.53722026356485,198.1750510885549,279.82495964607267,BNB
2021-03-04,236.4321901555807,199.91392267194803,279.36781937859695,BNB
2021-03-05,233.49825180975114,196.42035574583426,274.8257960121392,BNB
2021-03-06,235.7849446801947,199.64968552944356,275.88668178841766,BNB
2021-03-07,244.3127727167418,209.09993265443308,293.6983874616399,BNB
2021-03-08,240.53558240402515,205.6961638492301,283.7738761477652,BNB
2021-03-09,284.19215579322974,242.8574484490182,337.25237071420963,BNB
2021-03-10,241.64401695258528,205.87034947666888,286.4445913372798,BNB
2021-03-11,246.3241767745435,206.8059077545788,292.5388975966314,BNB
2021-03-12,242.84422552583598,205.74590485525908,286.2196807258219,BNB
2021-03-13,240.7375333870676,203.31156511726184,285.8363965053976,BNB
2021-03-14,236.06115964243338,199.92593093148244,276.95706949278076,BNB
2021-03-15,239.1477957473565,201.49350961651493,282.17682092925753,BNB
2021-03-16,241.11109177445033,199.89062163979867,284.328279322991,BNB
2021-03-17,243.18981405979684,205.61679281082706,286.8691808445384,BNB
2021-03-18,246.87496808896566,206.65794575344017,288.63150281846504,BNB
2021-03-19,242.55423485349397,206.90034235177316,287.41798874858415,BNB
2021-03-20,250.88586302704215,211.12731250474374,295.69670066998185,BNB
2021-03-21,250.01892764655167,211.49773083288545,297.89265601446385,BNB
2021-03-22,253.72411239431912,212.2609891263571,301.88203760431935,BNB
2021-03-23,252.7399826487638,213.67969467324002,299.6491283550913,BNB
2021-03-24,262.3093722714043,220.57075288331822,310.2835782435948,BNB
2021-03-25,265.8679214256974,224.95242018380085,314.0110501504588,BNB
2021-03-26,268.7871397692591,226.96435740773657,315.4609106304309,BNB
2021-03-27,285.2484394837641,239.14245660121625,338.53183173244963,BNB
2021-03-28,293.41779035379113,248.2569265903553,347.59496634200593,BNB
2021-03-29,288.1246972201512,243.6638007980417,339.8938418266586,BNB
