Date,Forecast,Lower_Bound,Upper_Bound,Crypto
2021-01-01,0.23252985816205535,0.17811209410563064,0.3115854851605743,XRP
2021-01-02,0.2385116297062565,0.17679685720112415,0.32112308462763695,XRP
2021-01-03,0.24281615704103077,0.17975635715465402,0.3231298885903291,XRP
2021-01-04,0.2512082241662999,0.19229339915053423,0.33655014895420376,XRP
2021-01-05,0.26012967206433407,0.19397312130052033,0.35318490305069683,XRP
2021-01-06,0.26463436668688606,0.19925297393095034,0.35195194943485547,XRP
2021-01-07,0.2659580909139026,0.20088814397501076,0.3514670259162037,XRP
2021-01-08,0.2789677841745763,0.2081245518847244,0.37548811962903383,XRP
2021-01-09,0.28549429127925596,0.2144275037772347,0.3858503091102886,XRP
2021-01-10,0.2859890121032614,0.21069965054744713,0.38608704680825934,XRP
2021-01-11,0.2929421838407263,0.21895755332078293,0.392879075065136,XRP
2021-01-12,0.2999499974576522,0.22889986499535117,0.40035898676712106,XRP
2021-01-13,0.3018431771215577,0.2259313104917794,0.397251437012098,XRP
2021-01-14,0.3043182277591987,0.225263282501911,0.40310385021208245,XRP
2021-01-15,0.30502315494787974,0.2282629468828113,0.40024733918003513,XRP
2021-01-16,0.30450122191153617,0.23220240200536293,0.40645527244687213,XRP
2021-01-17,0.3036354670709906,0.22311810919667302,0.40864242224667374,XRP
2021-01-18,0.3057842509261437,0.22706928142807056,0.4085870036087035,XRP
2021-01-19,0.3013297379165673,0.22168604867659025,0.40334306942823894,XRP
2021-01-20,0.2980342257083458,0.22166021682043882,0.4029286794188752,XRP
2021-01-21,0.2986619383560334,0.22309473032008956,0.4040285441682161,XRP
2021-01-22,0.29935463406960466,0.221772010035805,0.3927867040769103,XRP
2021-01-23,0.3017814750662323,0.22296222398938184,0.3973876505696633,XRP
2021-01-24,0.3040421777623905,0.22563859743909223,0.4145756604808728,XRP
2021-01-25,0.3091622974614072,0.22800339911759326,0.42473455418641104,XRP
2021-01-26,0.3126520101524639,0.23392336368363692,0.4177378976182924,XRP
2021-01-27,0.3160667555898673,0.23890875719,0.42499296848750945,XRP
2021-01-28,0.327466100884389,0.2442618083190729,0.4262430464712205,XRP
2021-01-29,0.3356879134867217,0.2519236930809218,0.4473481577613994,XRP
2021-01-30,0.3331661491758648,0.24556164684225235,0.44582200822968426,XRP
2021-01-31,0.34698581414016244,0.25587363918750905,0.46290878664026625,XRP
2021-02-01,0.3523039411361376,0.26796517240450934,0.4768635750448356,XRP
2021-02-02,0.3882734886669841,0.2868856744404336,0.5072537901353636,XRP
2021-02-03,0.4021668126060547,0.30009660572148467,0.5262622721468906,XRP
2021-02-04,0.41023191285095323,0.30595799351462244,0.5401789154137946,XRP
2021-02-05,0.42356584718257473,0.3140666844641078,0.566941994493436,XRP
2021-02-06,0.4318913617494687,0.3248643723580727,0.5806406187918095,XRP
2021-02-07,0.43431575556559143,0.3181095318793022,0.5714730854633072,XRP
2021-02-08,0.43904871298275444,0.3286278538431115,0.5827980441941603,XRP
2021-02-09,0.4406181281826984,0.33093109613602106,0.5835579056717843,XRP
2021-02-10,0.43902418987819514,0.33067669166026376,0.589205424762424,XRP
2021-02-11,0.45388292689293463,0.33111386445023244,0.6167839076492289,XRP
2021-02-12,0.4551450890356281,0.3367885293127558,0.617842510934106,XRP
