Date,Open,High,Low,Close,Adj Close,Volume
"Jan 01, 2021",11.266761779785156,12.386067390441895,11.118653297424316,11.872554779052734,11.872554779052734,1376173841
"Jan 02, 2021",11.87341022491455,12.363890647888184,11.520288467407227,12.220136642456055,12.220136642456055,1562557417
"Jan 03, 2021",12.22336483001709,13.977095603942871,11.88365364074707,13.650172233581543,13.650172233581543,2298964833
"Jan 04, 2021",13.666396141052246,15.575632095336914,12.597853660583496,13.571063041687012,13.571063041687012,2926793268
"Jan 05, 2021",13.569751739501953,14.901026725769043,13.174111366271973,14.539868354797363,14.539868354797363,2435517090
"Jan 06, 2021",14.550183296203613,17.223899841308594,14.177452087402344,17.155256271362305,17.155256271362305,3654880010
"Jan 07, 2021",17.1586856842041,17.34910011291504,15.225082397460938,16.031967163085938,16.031967163085938,2848054681
"Jan 08, 2021",16.019023895263672,16.152416229248047,14.26329231262207,15.288084983825684,15.288084983825684,2749568572
"Jan 09, 2021",15.279501914978027,17.90487289428711,15.064793586730957,17.607513427734375,17.607513427734375,2622916177
"Jan 10, 2021",17.598928451538086,18.445472717285156,15.615169525146484,16.2474308013916,16.2474308013916,3058197027
"Jan 11, 2021",16.246437072753906,16.246437072753906,12.568740844726562,14.556933403015137,14.556933403015137,3428738380
"Jan 12, 2021",14.550128936767578,15.440449714660645,13.749820709228516,13.915848731994629,13.915848731994629,2198321176
"Jan 13, 2021",13.903968811035156,16.207542419433594,13.428170204162598,15.93009090423584,15.93009090423584,2265358357
"Jan 14, 2021",15.92735767364502,17.83426856994629,15.425721168518066,17.826250076293945,17.826250076293945,2758638858
"Jan 15, 2021",17.866125106811523,21.18670654296875,17.572053909301758,20.709726333618164,20.709726333618164,6831687993
"Jan 16, 2021",20.714908599853516,22.68733787536621,19.720041275024414,20.21839714050293,20.21839714050293,5499569396
"Jan 17, 2021",20.218687057495117,23.61110496520996,19.463830947875977,23.166772842407227,23.166772842407227,5027606263
"Jan 18, 2021",23.200605392456055,23.52741241455078,21.212947845458984,22.03626251220703,22.03626251220703,3602422029
"Jan 19, 2021",22.042205810546875,22.80375862121582,20.581796646118164,20.754093170166016,20.754093170166016,3077697742
"Jan 20, 2021",20.721282958984375,21.929914474487305,19.190357208251953,21.846776962280273,21.846776962280273,3432961301
"Jan 21, 2021",21.848711013793945,21.936092376708984,18.164527893066406,18.424272537231445,18.424272537231445,3407990168
"Jan 22, 2021",18.412506103515625,22.426801681518555,17.384538650512695,21.629497528076172,21.629497528076172,4292258678
"Jan 23, 2021",21.610153198242188,25.4461612701416,21.249544143676758,24.761531829833984,24.761531829833984,5098945533
"Jan 24, 2021",24.771089553833008,24.868953704833984,23.377248764038086,24.701858520507812,24.701858520507812,3727726940
"Jan 25, 2021",24.699432373046875,25.65489387512207,22.73853874206543,23.54012107849121,23.54012107849121,3740983054
"Jan 26, 2021",23.521814346313477,23.952463150024414,21.77118682861328,23.025863647460938,23.025863647460938,3117612364
"Jan 27, 2021",23.033533096313477,23.11281967163086,20.375661849975586,21.07044792175293,21.07044792175293,3092662315
"Jan 28, 2021",21.06085205078125,24.460460662841797,20.628141403198242,23.110902786254883,23.110902786254883,3652814431
"Jan 29, 2021",23.302989959716797,24.179880142211914,22.114721298217773,22.7734432220459,22.7734432220459,3788470512
"Jan 30, 2021",22.773027420043945,23.9493408203125,22.232776641845703,23.59402847290039,23.59402847290039,2685935167
"Jan 31, 2021",23.596187591552734,24.53101348876953,22.17173194885254,22.598434448242188,22.598434448242188,2692563296
"Feb 01, 2021",22.595956802368164,23.149662017822266,21.70425033569336,22.839641571044922,22.839641571044922,2422414493
"Feb 02, 2021",22.839508056640625,24.114852905273438,22.794803619384766,23.713613510131836,23.713613510131836,2604058586
"Feb 03, 2021",23.706806182861328,25.440689086914062,23.57048225402832,25.073034286499023,25.073034286499023,3147392512
"Feb 04, 2021",25.07576560974121,25.972017288208008,22.988582611083984,24.49896240234375,24.49896240234375,3344787680
"Feb 05, 2021",24.50349998474121,26.899293899536133,24.50349998474121,26.363325119018555,26.363325119018555,3936072394
"Feb 06, 2021",26.3489990234375,26.722463607788086,24.468387603759766,25.04932975769043,25.04932975769043,3146238667
"Feb 07, 2021",25.049219131469727,25.27623748779297,23.085792541503906,24.79012107849121,24.79012107849121,2772921169
"Feb 08, 2021",24.781538009643555,25.94103240966797,24.062545776367188,25.45610237121582,25.45610237121582,3063771708
"Feb 09, 2021",25.456987380981445,27.8963623046875,25.004365921020508,27.594215393066406,27.594215393066406,3700778076
"Feb 10, 2021",27.59209442138672,28.602453231811523,25.690353393554688,26.859596252441406,26.859596252441406,4118325809
"Feb 11, 2021",26.85723114013672,28.44580078125,26.31255340576172,27.874238967895508,27.874238967895508,3098066261
"Feb 12, 2021",27.857929229736328,31.38100242614746,26.82828140258789,30.64073944091797,30.64073944091797,4140041014
"Feb 13, 2021",30.647441864013672,34.53685760498047,29.293598175048828,34.10197830200195,34.10197830200195,5124433887
"Feb 14, 2021",34.12268829345703,35.580501556396484,32.4645881652832,33.290321350097656,33.290321350097656,4767351611
"Feb 15, 2021",33.2679443359375,34.81749725341797,28.309467315673828,32.575897216796875,32.575897216796875,4824452129
"Feb 16, 2021",32.528564453125,33.22939682006836,30.96687889099121,31.973480224609375,31.973480224609375,3794728331
"Feb 17, 2021",31.97589874267578,32.587833404541016,30.046857833862305,32.256797790527344,32.256797790527344,3072709794
"Feb 18, 2021",32.25244140625,33.53372573852539,31.896072387695312,32.44149398803711,32.44149398803711,1726602703
"Feb 19, 2021",32.45512390136719,35.406982421875,31.57805061340332,34.7152099609375,34.7152099609375,2518517791
"Feb 20, 2021",34.711280822753906,36.828460693359375,32.63641357421875,34.10981750488281,34.10981750488281,3095945276
"Feb 21, 2021",34.07320785522461,35.23155975341797,33.4279899597168,34.152740478515625,34.152740478515625,1768919688
"Feb 22, 2021",34.15009689331055,34.16166687011719,25.66321563720703,31.530805587768555,31.530805587768555,3577738647
