Date,Open,High,Low,Close,Adj Close,Volume
"Jan 01, 2021",124.67276763916016,133.18576049804688,123.32807922363281,126.2303466796875,126.2303466796875,7326980728
"Jan 02, 2021",126.27296447753906,140.37257385253906,123.69361877441406,136.94488525390625,136.94488525390625,10532067985
"Jan 03, 2021",136.94940185546875,163.8986358642578,135.7399139404297,160.19058227539062,160.19058227539062,15385661271
"Jan 04, 2021",160.2711639404297,173.02781677246094,143.62396240234375,154.8073272705078,154.8073272705078,13659785704
"Jan 05, 2021",154.89755249023438,162.85018920898438,147.4000701904297,158.5947723388672,158.5947723388672,10192818976
"Jan 06, 2021",158.6659698486328,169.65745544433594,155.45286560058594,169.0169219970703,169.0169219970703,10743884477
"Jan 07, 2021",169.06822204589844,180.87338256835938,162.80654907226562,169.61595153808594,169.61595153808594,13099581396
"Jan 08, 2021",169.6415252685547,181.76663208007812,151.65025329589844,173.27987670898438,173.27987670898438,14705614969
"Jan 09, 2021",173.25375366210938,179.09007263183594,164.15248107910156,177.4839324951172,177.4839324951172,11136779198
"Jan 10, 2021",177.47718811035156,185.7803497314453,163.7847900390625,171.11483764648438,171.11483764648438,12774461582
"Jan 11, 2021",171.09483337402344,171.09483337402344,114.95645904541016,139.25222778320312,139.25222778320312,17994263494
"Jan 12, 2021",139.07998657226562,146.7163848876953,128.9265899658203,132.6359100341797,132.6359100341797,11898878222
"Jan 13, 2021",132.658935546875,147.87789916992188,126.86204528808594,147.4213409423828,147.4213409423828,8421748673
"Jan 14, 2021",147.37974548339844,156.56692504882812,144.1827850341797,152.08457946777344,152.08457946777344,8271411810
"Jan 15, 2021",152.1115264892578,155.1172332763672,132.19332885742188,144.237548828125,144.237548828125,8416625031
"Jan 16, 2021",144.1881866455078,152.06082153320312,140.00201416015625,144.2654266357422,144.2654266357422,7183807955
"Jan 17, 2021",144.22483825683594,146.82423400878906,137.0695037841797,142.43081665039062,142.43081665039062,6098835633
"Jan 18, 2021",142.4346466064453,154.52569580078125,138.81143188476562,152.1440887451172,152.1440887451172,6640211538
"Jan 19, 2021",152.1975555419922,165.92430114746094,150.48788452148438,153.4874267578125,153.4874267578125,9314780275
"Jan 20, 2021",153.35609436035156,156.13848876953125,139.0926971435547,149.93142700195312,149.93142700195312,9002037330
"Jan 21, 2021",149.944091796875,149.944091796875,126.23419952392578,130.1334991455078,130.1334991455078,8703006148
"Jan 22, 2021",130.07383728027344,141.0155029296875,123.64692687988281,137.27145385742188,137.27145385742188,8550579025
"Jan 23, 2021",137.19769287109375,142.33926391601562,135.1113739013672,137.75099182128906,137.75099182128906,5380627901
"Jan 24, 2021",137.73870849609375,142.65240478515625,134.4783935546875,141.47731018066406,141.47731018066406,4972171240
"Jan 25, 2021",141.4382781982422,147.15028381347656,137.0099334716797,137.44419860839844,137.44419860839844,6344860290
"Jan 26, 2021",137.43292236328125,139.5409698486328,128.8664093017578,134.75526428222656,134.75526428222656,5897389103
"Jan 27, 2021",134.75144958496094,134.86264038085938,118.78751373291016,122.94947052001953,122.94947052001953,6281091792
"Jan 28, 2021",122.94125366210938,135.79153442382812,121.5363540649414,133.4869384765625,133.4869384765625,5828235786
"Jan 29, 2021",138.21852111816406,144.95843505859375,132.16175842285156,135.0125732421875,135.0125732421875,8878892082
"Jan 30, 2021",134.99925231933594,135.9033966064453,128.91656494140625,133.4000244140625,133.4000244140625,6332391807
"Jan 31, 2021",133.41802978515625,134.70370483398438,126.25299072265625,129.57081604003906,129.57081604003906,4539387378
"Feb 01, 2021",129.57460021972656,136.13021850585938,126.35044860839844,131.95193481445312,131.95193481445312,5607159828
"Feb 02, 2021",131.95291137695312,145.5329132080078,131.95291137695312,142.50697326660156,142.50697326660156,7552216052
"Feb 03, 2021",142.4767303466797,155.89230346679688,142.16775512695312,155.61203002929688,155.61203002929688,8586975076
"Feb 04, 2021",155.65647888183594,158.08877563476562,142.41409301757812,145.148193359375,145.148193359375,7811659280
"Feb 05, 2021",145.150634765625,156.53530883789062,144.31817626953125,154.8522186279297,154.8522186279297,7359451680
"Feb 06, 2021",154.8540802001953,163.43093872070312,150.5127716064453,155.71473693847656,155.71473693847656,8323878876
"Feb 07, 2021",155.66954040527344,157.12864685058594,145.66253662109375,151.14007568359375,151.14007568359375,6884924123
"Feb 08, 2021",151.10751342773438,168.2659454345703,148.1227264404297,167.21905517578125,167.21905517578125,8863883926
"Feb 09, 2021",167.2139892578125,183.6444854736328,164.6878204345703,182.11447143554688,182.11447143554688,10156352233
"Feb 10, 2021",181.98745727539062,194.1829833984375,172.2554473876953,182.1743927001953,182.1743927001953,12820808289
"Feb 11, 2021",182.062744140625,192.5048828125,176.55453491210938,184.49600219726562,184.49600219726562,9278994121
"Feb 12, 2021",184.38714599609375,199.4168701171875,178.12335205078125,197.23170471191406,197.23170471191406,10839370443
"Feb 13, 2021",197.2343292236328,228.38446044921875,192.91964721679688,226.22760009765625,226.22760009765625,16565513036
"Feb 14, 2021",226.28587341308594,229.2051544189453,210.10166931152344,214.43026733398438,214.43026733398438,12902511399
"Feb 15, 2021",214.3249969482422,219.6385040283203,192.12124633789062,207.68101501464844,207.68101501464844,13482646966
"Feb 16, 2021",207.61044311523438,221.0515899658203,201.29598999023438,210.54656982421875,210.54656982421875,12666436004
"Feb 17, 2021",210.56903076171875,236.97352600097656,204.24293518066406,236.97352600097656,236.97352600097656,13792789978
"Feb 18, 2021",236.94924926757812,238.1966094970703,221.5928955078125,226.8695526123047,226.8695526123047,7889078633
"Feb 19, 2021",226.8992919921875,241.16128540039062,220.95677185058594,236.67601013183594,236.67601013183594,7151082978
"Feb 20, 2021",236.6549072265625,245.95751953125,216.64166259765625,227.61988830566406,227.61988830566406,8208699025
"Feb 21, 2021",227.51962280273438,233.1479949951172,220.98374938964844,227.23135375976562,227.23135375976562,6934669818
"Feb 22, 2021",227.22381591796875,227.23480224609375,182.52764892578125,208.10679626464844,208.10679626464844,9523044215
"Feb 23, 2021",208.1234130859375,208.3696746826172,159.68467712402344,176.93492126464844,176.93492126464844,10944696472
"Feb 24, 2021",176.96676635742188,189.16546630859375,169.78900146484375,181.3784942626953,181.3784942626953,7205360252
"Feb 25, 2021",181.3854217529297,204.74383544921875,176.0321502685547,178.90184020996094,178.90184020996094,7327999233
"Feb 26, 2021",179.12852478027344,182.0758514404297,163.2482452392578,170.3981475830078,170.3981475830078,7875998386
"Feb 27, 2021",170.43142700195312,179.92987060546875,167.90878295898438,172.10044860839844,172.10044860839844,4991079437
"Feb 28, 2021",172.10218811035156,172.64617919921875,154.79978942871094,164.9271697998047,164.9271697998047,5945000101
"Mar 01, 2021",164.98313903808594,176.35516357421875,163.9664306640625,175.23789978027344,175.23789978027344,4627257694
"Mar 02, 2021",175.20968627929688,184.73049926757812,171.1996307373047,177.8724365234375,177.8724365234375,5247274825
"Mar 03, 2021",177.974365234375,196.25894165039062,177.3665008544922,188.52566528320312,188.52566528320312,6392122021
"Mar 04, 2021",188.45831298828125,194.2318572998047,177.32473754882812,181.07864379882812,181.07864379882812,5488598135
"Mar 05, 2021",181.0399627685547,183.10256958007812,169.32713317871094,180.76560974121094,180.76560974121094,4560793618
"Mar 06, 2021",180.70632934570312,184.33958435058594,175.39544677734375,182.98190307617188,182.98190307617188,3799599706
"Mar 07, 2021",182.99069213867188,191.77023315429688,182.42234802246094,190.7591094970703,190.7591094970703,3541357558
"Mar 08, 2021",190.77127075195312,194.6191864013672,180.06842041015625,191.9276885986328,191.9276885986328,4401225306
"Mar 09, 2021",191.94004821777344,204.75062561035156,189.41970825195312,203.6378631591797,203.6378631591797,5408294951
"Mar 10, 2021",203.64158630371094,207.39239501953125,192.58245849609375,200.51686096191406,200.51686096191406,6296082804
"Mar 11, 2021",200.4497528076172,203.16783142089844,191.53683471679688,201.25033569335938,201.25033569335938,4823154653
"Mar 12, 2021",201.27366638183594,223.61497497558594,198.95384216308594,220.82940673828125,220.82940673828125,8079722567
"Mar 13, 2021",220.86453247070312,229.3739776611328,213.61134338378906,226.5782928466797,226.5782928466797,6378541696
"Mar 14, 2021",226.50550842285156,227.8301239013672,215.2960968017578,215.2960968017578,215.2960968017578,4537627844
"Mar 15, 2021",215.22727966308594,221.6864013671875,198.75254821777344,201.26461791992188,201.26461791992188,6186375403
"Mar 16, 2021",201.1912078857422,204.86439514160156,192.19180297851562,201.04063415527344,201.04063415527344,5270029739
"Mar 17, 2021",201.0641632080078,206.2874298095703,195.02586364746094,206.06793212890625,206.06793212890625,4362001168
"Mar 18, 2021",206.03314208984375,208.09637451171875,200.10302734375,200.5373077392578,200.5373077392578,3719561575
"Mar 19, 2021",200.4992218017578,205.34371948242188,196.9537811279297,201.063720703125,201.063720703125,2807932048
"Mar 20, 2021",201.0334014892578,206.6977081298828,200.1773681640625,200.80642700195312,200.80642700195312,2529075165
